"RNAID","Dataset","GC_percentage","GA","GT","CpG","TA","phyloP_max_241w","phyloP_max_100w","RPKM_tissue","RPKM_primary.cell","copy_number","repeat_distance","Interaction_ave","MFE","SNP_density","MAF_avg","fickett","GERP_91_mammals_max","GERP_63_amniotes_max","lowComplexity_density","Max_covariance","coding_potential","methylome","H3K9ac_MaxScaledSignal","H3K79me2_MaxScaledSignal","chrm_acc_MaxScaledSignal","H3K79me1_MaxScaledSignal","Random","T","C","G","MaxEnt_splicing"
"RNA3862","protein-exon3-negative-control",0,-1.16738785294026,-1.03582509491049,0.203619851917463,0.867202405041337,2.94645963350302,2.15375470989602,0.165664397064427,-0.291943761564496,-0.674490759476595,3.03594315703409,1.32809021224374,0.717026212776921,-0.76085735938858,-0.662190016142675,-0.799725719975401,2.37801229302646,1.78134739041255,0,0.441639098414988,0,-0.594029380147952,0.462840035127079,0,12.7440199700322,0,0.0431477483812826,0.989650046709063,-0.246099335563893,-0.904738609097133,-0.38083404203674
"RNA3863","protein-exon3-negative-control",0.505868069607446,-0.830142473201963,-0.192711645564742,-1.74349498204327,0.944287063267233,-0.52164563123263,-0.407970128248537,0.295829280472191,-0.634222654433216,5840.41548630784,0.746495219638585,1.35694011198536,-0.206600773173011,0.853478228035652,-0.684741378921528,-0.123688849875365,-0.560222636305194,-0.806794716143158,0,-0.614936133896526,0,-1.33139876570906,0,0,-0.320824700694332,0,-0.669777139905531,1.55060604545344,-0.42285426101467,-1.5445530405366,-0.570304444001544
"RNA3864","protein-exon3-negative-control",-0.0843113449345744,0.830142473201963,1.56578212021352,-0.152714888938097,-0.0192711645564742,1.20303907392024,0.806262133016725,-0.224830253158865,-0.734892917041663,-0.674490759476595,0.648040141457905,1.15101151727791,-0.808173612706191,-1.63895931212967,27.711524607432,-0.624242164214729,1.01297147027621,-0.378752503398396,0,1.52747227178183,0,-0.0222991239695046,0,0,2.51776860927921,0,-0.751399304443793,1.87170499645884,-1.35137697066111,-2.47621265122916,-0.72914443544604
"RNA3865","protein-exon3-negative-control",-0.927424794280318,-0.57072295032635,-0.0963558227823708,0.878110611394058,0.46250794935538,-0.0581797584928641,0.955156340406702,3.37245379738298,0.422815102955478,-0.674490759476595,0.120497259862921,0.66454251818638,1.081615812494,-1.12009101725841,105.911450228937,0.0237714508354217,1.14885788702057,NA,0,0.929502281219158,0,-0.505062662251029,0,0,-0.442684226020379,0,0.281890565288361,0.747858667939929,-1.90849059644899,-0.240229585567006,-0.300358166628862
"RNA3866","protein-exon3-negative-control",-1.43329286388776,0.38912928431342,-0.337245379738297,1.27262407448414,1.31043918984024,-0.00591658560944382,-0.536763617640867,0.165664397064427,-0.291943761564496,18.8857412653447,1.23289269542672,1.95184494114024,1.37328749226766,0.316804279197416,-0.662190016142675,-1.09271368311767,-0.179123003890305,NA,0,-0.125861083711367,0,0.599300060642152,0,0,-0.0976735671242976,0,1.29028285472207,0.266210241431825,-0.979967886802541,-0.426561507705528,-0.722667822058564
"RNA3867","protein-exon3-negative-control",1.09604748414947,-0.259419522875613,0.216800601260334,0.941741815118265,-0.192711645564742,-0.739573201180477,-1.20827649296966,0.165664397064427,-0.291943761564496,234334.952111156,-0.330632725233625,0.590925532638787,0.273442199787809,2.29253695078349,-0.62323766225193,-0.990090590486704,-0.687461735620376,NA,0,-0.768497043459088,0,0.584366860716114,0,0,-0.674490759476595,0,-0.816100783342336,0.587309192437232,-0.608558802943956,-0.799225351982544,-0.170086791223327
"RNA3868","protein-exon3-negative-control",-1.43329286388776,-2.98332451306956,0.26497851265152,-0.254524814896828,1.86930296197799,-0.835224668533152,-0.796584009536376,0.165664397064427,-0.291943761564496,2.02347227842979,-0.834663946367551,0.300436886964501,1.07553931916538,-0.76085735938858,-0.694991998366461,-0.348647945586183,-0.501544410892853,NA,0,-0.590179414542021,0,-1.33139876570906,0,0,-0.674490759476595,0,-0.127751176579876,1.06895761894534,0.134259364773201,-0.799225351982544,-1.60271177087034
"RNA3869","protein-exon3-negative-control",-0.75880210441117,0.726374664051718,-0.867202405041337,-0.878110611394058,0.597406101250698,-1.04230516486369,-1.23582192133681,-0.343161965347741,-0.583887523128993,247.53810872791,-0.609833693208686,1.94985529288219,0.577266866218708,-0.940474188323494,-0.0430526016687189,-1.6083415760356,-0.996294500948487,NA,0,-0.997193730643016,0,-1.33139876570906,0,0,-0.674490759476595,0,0.220734372904806,0.587309192437232,-0.608558802943956,0.318766180848517,1.06721199683477
"RNA3870","protein-exon3-negative-control",1.34898151895319,-0.285361475163175,0.746757626563373,1.61623257459486,-1.23335453161435,-0.71294856593798,-0.597810242670757,1.85780788136536,-0.583887523128993,498.448671253204,0.273323052859797,-0.89235724373231,0.437507519660494,1.39447902945791,-0.313668955014952,0.341690447780694,-0.485485107095791,NA,0,NA,0,0.639819157205426,0.129537163936792,0,0.362212436654545,0,0.397918123960717,0.908408143442639,-0.794263344873242,-1.5445530405366,-0.343026117101818
"RNA3871","protein-exon3-negative-control",1.26467017401862,-1.99753032614222,0.0240889556955927,-2.06165100066431,-3.60370777206067,-0.959472966331472,-0.018611775923747,-0.343161965347741,-0.291943761564496,-0.674490759476595,0.749434177196217,0.427774375479256,0.0911473999292696,-0.76085735938858,-0.62938803391889,-1.11957735519998,-0.64916647271969,NA,0,-0.994077500234756,0,-1.33139876570906,0.899349394455635,0,16.4208381754767,0,-0.208487019489391,1.71115552095614,-0.979967886802541,-1.91721688481362,0.545108515559908
"RNA3872","protein-exon3-negative-control",-1.26467017401862,0.778258568626841,-0.554045980998632,-0.432692185324608,0.925015898710759,-0.64589392903095,0.0297788414779954,7.26556712839701,-0.432882129216322,1.34898151895319,0.652448577794354,1.57381177211206,1.20922217239498,-1.65891528071416,-0.690891750588488,-1.37565192720757,-0.426189216152794,NA,0,-0.841728458053184,0,-1.33139876570906,0,0,-0.674490759476595,0,-0.610796464247083,0.290217639637836,-0.235414162618749,-1.00123005261869,0.203557590216571
"RNA3873","protein-exon3-negative-control",0,-0.907968330064647,-6.04632787959376,-1.38716024118771,0.713033088589544,-0.122769151395959,0.64247850488775,-0.508826362412168,-0.583887523128993,-0.674490759476595,1.3313477736074,-1.18583036179366,0.887168025978224,0.316804279197416,-0.664240140031662,-0.711017622955414,0.735021981480905,NA,0,0.393337527086967,0,-1.33139876570906,0,0,-0.674490759476595,0,-0.255300916425946,0.728352656897551,-0.742196650874375,-0.746982756990436,-0.0600160967905068
"RNA3874","protein-exon3-negative-control",-0.505868069607446,0.337245379738298,1.03582509491049,0.216346092662304,0.192711645564741,-1.05808272648887,-1.2611339365931,3.31328794128854,-0.604021575650682,31257.2507756644,0.66126545046725,0.891362419603288,0.133682853229595,-0.767570536731063,10.3223737810476,-0.160988768665904,-1.02205115357685,-0.912032569256365,0,-0.970359524349671,0,0.313967922715263,0,0,-0.674490759476595,0,0.0779560159829896,-0.695586149196503,1.53832454627596,-0.365611813548063,0.467849506536113
"RNA3875","protein-exon3-negative-control",-1.09604748414947,-1.29709761437807,0.0240889556955927,-0.623585796497229,1.75367597463915,-0.970320039948786,-1.23656639237376,-0.828321985322134,-0.704691838259129,8309.05166599218,-0.374717088598108,-1.55689976191869,0.783867639391719,17.2456543492082,14.2258096656781,-1.37449234423999,-0.951204917210583,-0.53699841235252,NA,-0.749799661009531,0,-1.33139876570906,0,0,-0.670021222570575,0,0.59862968552519,1.38555518278711,0.904846435956421,-1.63684829168932,-1.993660741188
"RNA3876","protein-exon3-negative-control",0.505868069607446,0.726374664051718,-1.34898151895319,-1.73076874129843,1.13699870883197,-1.04230516486369,-1.25443369726056,2.60329766815528,2.01340525216894,452.583299608795,-0.271853574080981,-0.569039401800313,-0.0850709066006518,0.212736918714431,4.87314448412118,-0.831227723928033,-1.02205115357685,-0.912032569256365,0,-0.9753801177852,0,-1.33139876570906,0,0,-0.674490759476595,0,-1.06120900103769,-1.24325492077114,6.22606256264057,-1.63684829168932,-3.90340438887181
"RNA3877","protein-exon3-negative-control",0.75880210441117,-1.81593666012929,-2.07165018982097,-1.59078009310518,0.963558227823707,1.8977448342291,0.612699663409755,2.0116391072109,-0.100670262608447,-0.674490759476595,-0.417331973183776,-0.718263021153543,0.923626985949932,0.212736918714431,-0.36902230001759,-0.71565595482574,-0.148239727357493,0.795553203485215,0,1.64086843386016,0,-1.33139876570906,0,0,4.95872409963423,0,-0.590088768011808,0.290217639637836,-0.362109784682652,-0.87410640480457,-1.21367624657401
"RNA3878","protein-exon3-negative-control",0.590179414542021,-1.42680737581587,1.25262569617082,-0.547228352028181,0.809388911371914,-0.621734537792388,-0.590365532301258,2.0116391072109,-0.100670262608447,33934.9790907865,-0.749434177196217,0.00795859303217222,-0.267365706459191,-0.522500228706938,0.141458548340076,0.41435764708247,-0.78319989287209,-0.414206504858063,0,-0.561094597398266,0,0.811515423677372,0,0,3.84489832457671,0,-0.810057681328151,2.48089272593638,-1.62906600532174,-1.00123005261869,-0.870991448231326
"RNA3879","protein-exon3-negative-control",1.01173613921489,-1.32303956666563,1.30080360756201,1.20899287075993,-0.346880962016535,-0.835717717333939,-0.96781234803485,2.24830253158865,2.01340525216894,43663.1593147174,-0.646570662679089,0.400914123995675,-0.315977653088135,0.702890646437178,-0.36902230001759,1.60215713354183,-0.773934909912247,-0.79209427651354,0,-0.685916937640213,0,0.737761429436067,0,1.59562150115498,-0.652165488789104,0,1.2329942476276,-0.805119903511425,0.271368325636878,-0.492735461362196,0.641699251201606
"RNA3880","protein-exon3-negative-control",0.674490759476595,0.752316616339279,-1.22853674047523,0.203619851917463,-0.655219594920121,-0.842620400544957,-0.83901885864252,2.72162938034416,2.01340525216894,105171.320652907,-0.780293231551355,-0.887383123087202,-0.0546884399575619,-1.74789110385105,-0.625287786140917,0.638930215137429,-0.705991701540063,-0.871649596862061,0,-0.628439798998984,0,0.367638847639793,0,1.28563198133308,-0.639428602650851,0,-0.199946101976009,0.509285148267694,0.398063947700795,-0.492735461362196,-0.507807462496731
"RNA3881","protein-exon3-negative-control",-0.337245379738298,-2.43854351503077,0.529957025303039,1.31080279671867,1.25262569617082,-0.835224668533152,-1.11372867127703,2.24830253158865,2.01340525216894,134.898151895319,-0.0896382055077828,0.367090103608943,0.41927803967464,-0.645041938556249,88.6740085703379,0.469631101870523,-0.76034626823781,-0.779123300369759,0,-0.611127407841987,0,0.0624202545449016,0,0,4.7124426930778,0,1.28327285638562,-1.35278867508606,0.524759569764698,3.82946856431806,-1.56240442167716
"RNA3882","protein-exon3-negative-control",-0.590179414542021,-1.16738785294026,-0.26497851265152,-0.99264677809763,0.250525139234164,0.285475255655664,0.737770797617335,-0.591658560944382,0,-0.674490759476595,0.749434177196217,0.351172917544599,0.559037386232854,-0.522500228706938,121.221775431889,0.213943057518795,0.778258568626841,1.27980297951969,0,1.71271485716169,0,-1.33139876570906,0,0,-0.674490759476595,0,0.44465144620375,-0.1256393258968,-1.41432766284054,1.46044397496839,0.311949666128307
"RNA3883","protein-exon3-negative-control",2.9508970727101,-3.13897622679492,0.529957025303039,2.20163964885757,1.48387967084851,-0.883050402209489,0.598554713707707,-1.06498540969989,-0.805362100867577,NA,0.562810372286571,-3.05908419674119,-1.37328749226766,5.23684212914021,0.141458548340076,-0.689178810399294,0.296479454714987,NA,9.00286835277608,-0.97572636560834,0,-1.31880053646308,2.75961043949931,0,104.049618033959,0,1.09094106294748,0.197611829171586,2.03013391556041,-0.685732272134543,1.8391525515648
"RNA3884","protein-exon3-negative-control",-1.93916093349521,-2.04941423071735,0.192711645564741,0.241798574151987,1.54169316451793,0.125727444200681,0.499540065793372,-0.757322958008809,-1.00670262608447,-0.674490759476595,0.00146947877881611,0.446676033930665,1.10592178580847,-0.873499754992628,2.76766725013193,-2.52016031621055,0.358246007780609,NA,NA,1.46878326575961,0,-1.33139876570906,0,0,-0.674490759476595,0,-0.953641785185192,1.89012870676242,-0.578115435414565,-0.805334595331355,-0.875034708446188
"RNA3885","protein-exon3-negative-control",-0.590179414542021,-0.155651713725368,1.44533734173556,-0.967194296607948,0.674490759476595,-0.500444532798789,-0.0841252271753369,-0.473326848755505,-0.805362100867577,1525.02360717658,-0.301243149657303,1.70114926062681,0.322054146416753,-1.06946684202535,11.1567742038651,0.25626783583552,0.172946348583742,NA,0,-0.578060740732123,0,-1.33139876570906,0,0,-0.379723674415198,0,1.19657448615544,-0.622254228934814,-0.38036254379356,0.192439453974951,2.58282707626108
"RNA3886","protein-exon3-negative-control",0.337245379738298,2.82767279934419,0.62631284808541,1.05627798182184,-4.60580832899732,-1.05857577528966,-0.608232837188056,2.75712889400082,-0.17113944643436,NA,-0.255689307514003,2.11698574655781,0.96008594592164,0.343316085030426,-0.676540883365582,-0.325842813890412,-0.623224520432129,-0.840519254116988,17.5465783425486,NA,0,0.176735984562467,0,8.37578683518077,3.99694679042269,0,0.834794112239549,-1.7202246327425,2.27661448939383,2.40568370879986,-1.59833379622328
"RNA3887","protein-exon3-negative-control",0.843113449345744,-2.02347227842979,0,0.432692185324608,-1.36825268350966,-0.466917214345274,-0.0938033506556853,0.85198832775991,3.29191758729622,-0.674490759476595,2.08372090836125,0.616790959993347,-0.808173612706191,0.348770541621193,-0.61708729058497,-1.52195264495077,-0.450895837379043,0.380481966884233,0,0.124649216330377,0,0.730119534930769,0.345153075441909,0,3.54544667869442,0,0.339662620543972,0.569621538356421,0.883372601708305,-0.0381068225693108,-0.353730680265833
"RNA3888","protein-exon3-negative-control",0.590179414542021,0,-0.674490759476595,1.36170775969803,-1.25262569617082,-0.280051718847007,-0.352879271514245,0.709990273133258,0.805362100867577,242050.451908809,3.00655358145776,-0.629723673670627,-0.522578426261146,4.89037924223049,72.4821300951216,-2.61582591103602,-0.569487619265037,1.84187861241686,2.43259920791871,-0.70547993964762,0,-0.228388653405623,0,2.48109788954659,3.4108281919652,0,1.13920530436744,0.271652596533615,1.34291265461808,0.538258868791352,-0.196619663997411
"RNA3889","protein-exon3-negative-control",1.26467017401862,-1.29709761437807,0.120444778477964,-0.318156018621035,-0.905744734154285,0.276107328440711,-0.00372235518474934,1.39631420382874,3.20131435094862,-0.674490759476595,-0.196910156361359,1.48527242462914,-1.32467554563872,-0.20681044184177,77.2937708625732,-0.46711867210743,-0.0494132424524979,0.760963933768466,0,0.370831418582871,0,0.385923963475626,1.12444426924009,0.449266183512036,2.37319593867212,0,0.0144631574872833,-0.224962306504399,-0.0357075041112382,1.22989769842412,-0.15787187186845
"RNA3890","protein-exon3-negative-control",1.18035882908404,-0.907968330064647,-1.15626987338845,0.254524814896829,-1.07918521516255,1.8183639773024,1.17551976734387,1.06498540969989,1.45971880782248,-0.674490759476595,-0.196910156361359,-0.923196791731977,-0.826403092692044,0.348770541621193,2.81276997568963,-1.10914110849174,1.27239099315182,1.00308882178571,0,0.568712049507345,0,0.127994626428242,1.12444426924009,2.76653426268497,0.892758248548183,0,1.10657255349084,-1.18399895532208,0.977540645337359,-0.582347213100018,0.249923663951899
"RNA3891","protein-exon3-negative-control",1.34898151895319,-0.129709761437807,-0.674490759476595,-0.941741815118265,-0.886473569597811,-0.0719851249148997,-0.261309333969409,0.745489786789921,0.815429127128421,-0.674490759476595,1.24905696199369,-0.00596894477412939,-1.39151697225352,-0.429040212892056,-0.553533450026385,-1.28172570683346,-0.228536246342802,0.985794186927331,9.52421351609942,-0.637615366312192,0,0.177626670344858,1.12444426924009,2.76653426268497,0.165012605325008,0,0.912226392714643,-1.11886913197283,0.308947535571097,0.768805145335614,-0.329859280653983
"RNA3892","protein-exon3-negative-control",1.68622689869149,0.700432711764157,-0.337245379738297,2.01074603768494,-0.520321443024802,2.60822815616315,1.34749257687929,0.982153211167674,0.664423733215751,-0.674490759476595,1.55617802676626,0.44966050631773,0.261289213130573,0.773195445090292,-0.594535927806117,-1.06720285783088,0.401482594926545,1.95429373899629,0,-0.0903706818395233,0,-1.31873821214676,5.70912017710798,0,104.496946868634,0,-0.453836961265312,-0.721577209542412,0.653602575253419,0.192439453974951,-0.329859280653983
"RNA3893","protein-exon3-negative-control",0.927424794280318,-0.129709761437807,-1.68622689869149,0.738121963200802,-1.31043918984024,-0.846564790951253,-0.172717280572373,0,-0.463083207998856,147059.894779442,0.298304192099671,-0.268602514835812,-0.862862052663752,-0.54014854257995,-0.366972176128604,-0.742326363080116,-0.541692670385507,-0.280173084705663,0,-0.589140671072601,0,-0.0825222746230039,0.571844112432928,2.4744049950448,40.4296525335221,0,0.591619687188735,-0.423608267719606,0.768487588480869,0.192439453974951,1.58176208886859
"RNA3894","protein-exon3-negative-control",1.26467017401862,0.0259419522875614,-1.15626987338845,0.585407074262705,-1.02137172149313,-0.846564790951253,-0.172717280572373,0,-0.463083207998856,135627.276406313,0.298304192099671,-0.240747439223209,-1.02692737253644,-0.873499754992628,-0.49612998113476,-1.50803764933979,-0.541692670385507,-0.280173084705663,0,-0.590006290630451,0,-0.0825222746230039,0.571844112432928,2.4744049950448,40.4296525335221,0,1.12300979096942,1.47616947044764,-0.434671822773803,-1.05670218984668,1.92584355512549
"RNA3895","protein-exon3-negative-control",0.252934034803723,0.0259419522875614,0.698579715172188,-1.56532761161549,-2.02347227842979,0.0394439040629588,-0.058068740882091,0,0.0906032363476024,0,-0.824377594915839,1.13310468295552,-0.662337772819359,-1.3179592970932,-0.653989520586729,-0.30902886086048,-0.228536246342802,0.648548807189034,0,0.363040842562223,0,0.0979221370467305,0.34727529110753,4.20433022110199,15.6350670889546,0,-0.545611537187405,1.58271594055398,-0.434671822773803,-0.191105715185043,-0.526980246036236
"RNA3896","protein-exon3-negative-control",-1.09604748414947,-0.830142473201963,0.650401803781003,-0.598133315007546,0.674490759476595,-1.04230516486369,-1.2611339365931,-0.354995136566629,-0.402681050433788,101.848104680966,2.90809850327708,1.00775684269881,0.662337772819359,-0.592673910615082,-0.653989520586729,0.788709681783377,-0.880791046715774,0.172946348583742,0,-0.980227587309159,0,-1.33139876570906,0,0,-0.674490759476595,0,0.015430053809553,-1.40058522242349,-0.557912109690512,0.427177481001846,0.158905582621692
"RNA3897","protein-exon3-negative-control",1.60191555375691,-0.129709761437807,-0.192711645564742,0.0763574444690486,0.366152126573009,-0.733656615571033,-0.222596840048015,-0.354995136566629,-0.402681050433788,-0.674490759476595,-0.117558302305289,-0.199959649933327,-0.674490759476595,0.956876893119288,-0.590435680028144,0.0616511611097524,-0.652254800372971,0.475602458605291,0,-0.588101927603181,0,0.654780783273455,1.67055976705767,0,3.48591117892967,0,0.798857798928527,-1.93331757295518,1.41393248097685,3.2712801834615,2.00925730589055
"RNA3898","protein-exon3-negative-control",1.68622689869149,-0.674490759476595,-1.05991405060608,-1.15808790778057,-3.23755564548766,-0.673997710675808,0.807751075090624,0,-0.402681050433788,-0.674490759476595,2.21891295601233,0.135296081546928,-1.45835839886831,0.12250237482582,-0.678591007254568,-0.484898944277014,-0.265596178182176,0.812847838343589,0,-0.675183255122875,0,0.218325799140742,1.61260387741454,0,19.9494947868751,0,0.580983827643769,0.943437119915944,0.0582893248930352,-1.30401546832143,0.919413968579797
"RNA3899","protein-exon3-negative-control",2.9508970727101,-3.0870923222198,-5.01050278468328,2.46889070449923,0.308338632903586,2.51109754240811,1.16509717282657,22.7196887402643,46.5096613251025,-0.674490759476595,2.23066878624286,-0.123358191998669,-2.30299097154621,1.31447159167699,-0.567884317249291,-0.471950267805687,-0.234712901649365,1.82458397755848,0,0.267649567287171,0,-1.23232584368072,4.6709046706812,8.84960723967721,21.455623751579,2.50478653313535,0.926890986935732,-0.974399341998132,1.29069219406014,1.66374387337559,-0.138537369692935
"RNA3900","protein-exon3-negative-control",-1.18035882908404,-0.0518839045751228,0.36133433543389,0.636312037242071,-1.09845637971903,-0.703580638723027,-1.03258132824949,0,-0.402681050433788,6.07041683528936,0.618650565881583,2.4860654984248,0.486119466289438,0.00330414197325344,2.22848466732845,-0.0241579784912816,-0.781964561810778,0.726374664051718,0,-0.675183255122875,0,0.0974767941555352,0,0,-0.674490759476595,0,0.442314780091598,0.648769538528109,0.790028528461008,-0.272255384684569,0.558107499956359
"RNA3901","protein-exon3-negative-control",2.19209496829893,0.415071236600982,-0.578134936694224,0.827205648414692,-2.46670906322869,0.0754364665204087,0.222596840048015,-0.591658560944382,-0.402681050433788,-0.674490759476595,12.3112932089214,-0.968958701666967,-1.58596475876929,1.07607512597185,30.1778236458829,-1.22741857118506,-0.395305939619982,0.613959537472285,0,-0.358539620861404,0,0.36440300514313,0.876866109639979,0,3.39781326583373,0,-1.23508918965918,0.46564279303284,0.895938150030056,-0.272255384684569,0.558107499956359
"RNA3902","protein-exon3-negative-control",-0.0843113449345744,0.0259419522875614,-1.44533734173556,0.381787222345243,-1.48387967084851,-0.291391841265108,0.0454127332539429,-0.591658560944382,-0.422815102955478,0,-0.324754810118361,-0.182052815610939,-0.024305973314472,-0.944683035837043,-0.172210406674875,-0.271728942069941,-0.265596178182176,0.285361475163175,0,0.235967891469867,0,0.523513597248477,0,0,-0.293796721422147,0,0.70466598220076,-0.907807798181673,0.0486611774776707,0.896686283106252,-1.34284102846972
"RNA3903","protein-exon3-negative-control",0.421556724672872,-0.181593666012929,-1.34898151895319,0.979920537352789,-2.98703050625349,0.26328805962025,0.0454127332539429,-0.591658560944382,-0.422815102955478,0,-0.324754810118361,-0.517308547091194,-0.346360119731225,-0.739813121820835,5.7731488713863,-1.47962786663404,-0.0802965189853089,0.285361475163175,0,0.386066322801029,0,0.343966977896631,0,0,-0.293796721422147,0,-1.15942955244158,2.85079360116383,-2.35600809913105,-0.805334595331355,-0.929577070679603
"RNA3904","protein-exon3-negative-control",1.01173613921489,-0.0778258568626838,-0.26497851265152,0.572680833517864,-1.23335453161435,-0.422049773473659,-0.0595576829559908,-0.591658560944382,-0.422815102955478,-0.674490759476595,4.31879813094055,-0.718263021153543,-0.583343359547325,-0.0227618669268567,-0.551483326137399,1.13813068268128,-0.358246007780609,-0.381346698627152,0,-0.389182553209288,0,0.38171689446093,1.31738387631435,0,4.27841318978823,0,1.21228655139232,-1.76039789196292,1.8664869771956,1.87051399144466,-0.160885670513832
"RNA3905","protein-exon3-negative-control",-0.927424794280318,-0.95985223463977,0.240889556955927,-0.738121963200802,0.520321443024802,0.18637244669748,0.209940832419867,0.390494650223292,0.161072420173515,0.674490759476595,3.34894213692192,0.989850008376419,1.22745165238083,-0.946361330172664,-0.615037166695984,-0.155577381483857,-0.00617665530656223,-0.112415126579432,0,0.0891588144585336,0,-1.33139876570906,0.262530679117875,0,6.03389784640954,0,-0.272866199613844,-0.415467039800957,2.75543330905383,-0.582347213100018,0.561823795596187
"RNA3906","protein-exon3-negative-control",2.27640631323351,-1.24521370980294,0.554045980998632,-0.496323389048816,-2.48598022778517,-0.510798557615316,-0.51442948653237,0.189330739502202,1.84226580573458,-0.674490759476595,11.4413617718622,-3.5674393266712,0.723102706105539,3.99738242726077,10.0784090382582,-0.499200467543852,0.920321640677772,-0.232612838845133,0,-0.671028281245196,0,0.332314628525409,4.7025778894042,0,12.1448051867994,7.93900281209232,0.164009788664987,-0.223334060920673,1.8664869771956,0.755577080287987,-1.50824694581361
"RNA3907","protein-exon3-negative-control",1.68622689869149,1.55651713725368,-0.505868069607446,0.318156018621035,-3.27609797460061,-0.188837690701415,0.431793201430933,5.91658560944382,2.34561711877682,-0.674490759476595,11.4413617718622,0.629723673670627,0.589419852875944,-0.516468858438301,-0.647839148919769,0.624242164214729,1.40210075458963,-0.232612838845133,0,0.0791176275874755,0,-1.26656726366975,4.7025778894042,0,29.7450888780604,6.71734911911149,-0.166991052325319,-0.415467039800957,0.977540645337359,-0.582347213100018,1.34545980156754
"RNA3908","protein-exon3-negative-control",0.421556724672872,2.43854351503077,-0.144533734173556,1.59078009310518,-1.86930296197799,0.126713541802255,-0.176439635757123,0,-0.17113944643436,0,-0.889034661183748,0.144249498708121,1.11807477246571,0.128363293325996,-0.137358300562103,0.911432212519091,0.0308832765328112,1.4095127409575,0,-0.133132287997305,0,0.500242062338357,2.45842983266532,0,-0.152231974950122,0,0.509191775715248,-1.37613193420236,-0.578115435414565,3.20843828483266,0.655579881287588
"RNA3909","protein-exon3-negative-control",-0.0843113449345744,-0.155651713725368,0.891291360736929,0.509049629793657,-0.0385423291129483,-0.354009038965055,0.436260027652632,1.57381177211206,0,-0.674490759476595,-0.728861474292791,0.192001056901154,1.06946282583676,-0.731421650142731,1.89021422564566,0.470210893354315,0.0308832765328112,1.4095127409575,0,0.997193730643016,0,0.0197336646547998,2.69578395326937,0,0.227809285331656,0,0.821096414340729,-1.01954615136523,2.72153281334738,0.307712592247089,-0.134590407021886
"RNA3910","protein-exon3-negative-control",1.01173613921489,-1.55651713725368,1.03582509491049,-2.02347227842979,-1.32971035439672,-0.781975398048158,-1.09660583742718,0.982153211167674,0.835563179650111,-0.674490759476595,-0.523134445258536,-0.238757790965167,0.753485172748629,-0.516468858438301,111.241772340303,0.193650355586118,-0.824583483426057,-0.755775543310954,0,-0.575810129881714,0,-1.33139876570906,0,0,6.89169117764252,0,-0.0736855572262987,-0.974399341998132,-0.434671822773803,1.41643059490084,-1.31731012412666
"RNA3911","protein-exon3-negative-control",0.843113449345744,-0.129709761437807,-0.481779113911854,0.814479407669851,-0.655219594920121,-0.633074660210488,-1.01471402336269,-0.544325876068831,-0.281876735303652,239977.741804937,-0.611303171987502,-0.153202915869315,-0.881091532649607,3.12667545893601,45.633707644953,-0.897323953080181,-0.680667414783157,-0.193699910413791,0,-0.404244333515875,0,0.612724306197491,0,0,-0.353929472219576,0,-0.063452571148945,1.69799572788215,-1.24482518430824,-1.69728412425669,0.112446733438036
"RNA3912","protein-exon3-negative-control",0.168622689869149,-0.0778258568626838,0.144533734173556,-1.51442264863613,-0.0770846582258967,-0.760774299614317,-0.692358064363392,-1.06498540969989,0.100670262608447,1109.537299339,-0.149886835439243,-0.401908948124697,0.340283626402606,-0.235092323731879,-0.578134936694224,1.6837144689284,-0.562693298427819,0.216182935729678,0,-0.545859693180109,0,-1.33139876570906,0,0,16.711744120642,0,0.972899136937062,0.190952674789937,-0.692706173505667,0.046546888349291,0
"RNA3913","protein-exon3-negative-control",-1.34898151895319,0.726374664051718,-1.51760420882234,-0.381787222345242,0.385423291129483,-0.971799186351147,-1.307291140884,-0.591658560944382,-0.34227889286872,-0.674490759476595,0.768537401320826,1.48228795224208,1.35505801228181,-0.946361330172664,-0.547383078359425,-0.496688037780759,NA,NA,0,-0.818010482168099,0,-1.33139876570906,0,0,-0.152108732673538,0,0.675497943145626,0.929463812361017,-0.355878852450003,-0.136372448637346,0.541358340771241
"RNA3914","protein-exon3-negative-control",1.01173613921489,-0.544780998038788,-1.13218091769286,-0.279977296386511,-0.635948430363647,-0.84212735174417,-0.783928001908228,-0.887487841416573,1.00670262608447,-0.674490759476595,-0.722983559177527,-0.190011408643111,-1.39151697225352,-1.25198135102411,3.58156643405961,-0.699228529451668,NA,NA,0,-0.560402101751986,0,0.533398788125913,0,0,-0.0760235557676234,0,0.0257436145804291,2.07619432841491,-1.73842433173479,-0.171580982673873,0.364142601993431
"RNA3915","protein-exon3-negative-control",-0.927424794280318,0.830142473201963,0.433601202520668,-0.738121963200802,0.982829392380181,-0.173060129076232,0.270242986412808,-1.07681858091877,-0.825496153389266,18.2112505058681,0.565749329844203,1.33903327766298,0.200524279844393,1.23770273749683,-0.606836671140037,-0.24873054654624,NA,NA,0,0.395588137937377,0,-1.33139876570906,0,0,1.11359215645631,0,-0.0231652243877101,1.82945513448444,-1.31032649297149,-0.457943726170962,-1.05847580657939
